cluster	proteomes_count	UP000827084	UP000241824	UP001805215	UP000426033	UP001064402	UP001251091	UP000663399
UPI00005D10C2	7	1	1	1	1	1	1	1
UPI00005D10BC	7	1	1	1	1	1	1	1
UPI00005D10BB	7	1	1	1	1	1	1	1
UPI00005D10B3	7	1	1	1	1	1	1	1
UPI00005D10A9	7	1	1	1	1	1	1	1
UPI00005D10A4	7	1	1	1	1	1	1	1
UPI00005D10A0	7	1	1	1	1	1	1	1
UPI00005D1089	7	1	1	1	1	1	1	1
UPI00005D1088	7	1	1	1	1	1	1	1
UPI00005D1086	7	1	1	1	1	1	1	1
UPI00005D1081	7	1	1	1	1	1	1	1
UPI00005D107D	7	1	1	1	1	1	1	1
UPI00005D107B	7	1	1	1	1	1	1	1
UPI00005D1077	7	1	1	1	1	1	1	1
UPI00005D1076	7	1	1	1	1	1	1	1
UPI00005D1075	7	1	1	1	1	1	1	1
UPI00005D1071	7	1	1	1	1	1	1	1
UPI00005D1070	7	1	1	1	1	1	1	1
UPI00005D1067	7	1	1	1	1	1	1	1
UPI00005D1065	7	1	1	1	1	1	1	1
UPI00005D1062	7	1	1	1	1	1	1	1
UPI00005D105E	7	1	1	1	1	1	1	1
UPI00005D105B	7	1	1	1	1	1	1	1
UPI00005D1045	7	1	1	1	1	1	1	1
UPI00005D1043	7	1	1	1	1	1	1	1
UPI00005D1042	7	1	1	1	1	1	1	1
UPI00005D103C	7	1	1	1	1	1	1	1
UPI00005D1036	7	1	1	1	1	1	1	1
UPI00005D1034	7	1	1	1	1	1	1	1
UPI00005D1033	7	1	1	1	1	1	1	1
UPI00005D1030	7	1	1	1	1	1	1	1
UPI00005D102D	7	1	1	1	1	1	1	1
UPI00005D1027	7	1	1	1	1	1	1	1
UPI00005D1026	7	1	1	1	1	1	1	1
UPI00005D1024	7	1	1	1	1	1	1	1
UPI00005D1005	7	1	1	1	1	1	1	1
UPI00005D1000	7	1	1	1	1	1	1	1
UPI00005D0FF4	7	1	1	1	1	1	1	1
UPI00005D0FEE	7	1	1	1	1	1	1	1
UPI00005D0FDF	7	1	1	1	1	1	1	1
UPI00005D0FDD	7	1	1	1	1	1	1	1
UPI00005D0FD5	7	1	1	1	1	1	1	1
UPI00005D0FD4	7	1	1	1	1	1	1	1
UPI00005D0FD3	7	1	1	1	1	1	1	1
UPI00005D0FD2	7	1	1	1	1	1	1	1
UPI00005D0FCF	7	1	1	1	1	1	1	1
UPI00005D0FBF	7	1	1	1	1	1	1	1
UPI00005D0FB0	7	1	1	1	1	1	1	1
UPI00005D0FAD	7	1	1	1	1	1	1	1
UPI00005D0F41	7	1	1	1	1	1	1	1
UPI00005D0F37	7	1	1	1	1	1	1	1
UPI00005D0F31	7	1	1	1	1	1	1	1
UPI00005D0F13	7	1	1	1	1	1	1	1
UPI00005D0F12	7	1	1	1	1	1	1	1
UPI00005D0F0F	7	1	1	1	1	1	1	1
UPI00005D0F0E	7	1	1	1	1	1	1	1
UPI00005D0F05	7	1	1	1	1	1	1	1
UPI00005D0F02	7	1	1	1	1	1	1	1
UPI00005D0F00	7	1	1	1	1	1	1	1
UPI00005D0EFF	7	1	1	1	1	1	1	1
UPI00005D0EFC	7	1	1	1	1	1	1	1
UPI00005D0EFA	7	1	1	1	1	1	1	1
UPI00005D0EF3	7	1	1	1	1	1	1	1
UPI00005D0EF1	7	1	1	1	1	1	1	1
UPI00005D0EEE	7	1	1	1	1	1	1	1
UPI00005D0EE8	7	1	1	1	1	1	1	1
UPI00005D0EE7	7	1	1	1	1	1	1	1
UPI00005D0EE4	7	1	1	1	1	1	1	1
UPI00005D0EE0	7	1	1	1	1	1	1	1
UPI00005D0EDE	7	1	1	1	1	1	1	1
UPI00005D0EDB	7	1	1	1	1	1	1	1
UPI00005D0ECE	7	1	1	1	1	1	1	1
UPI00005D0ECD	7	1	1	1	1	1	1	1
UPI00005D0ECC	7	1	1	1	1	1	1	1
UPI00005D0EC7	7	1	1	1	1	1	1	1
UPI00005D0EC0	7	1	1	1	1	1	1	1
UPI00005D0EBF	7	1	1	1	1	1	1	1
UPI00005D0EAD	7	1	1	1	1	1	1	1
UPI00005D0EAC	7	1	1	1	1	1	1	1
UPI00005D0E98	7	1	1	1	1	1	1	1
UPI00005D0E8D	7	1	1	1	1	1	1	1
UPI00005D0E87	7	1	1	1	1	1	1	1
UPI00005D0E86	7	1	1	1	1	1	1	1
UPI00005D0E84	7	1	1	1	1	1	1	1
UPI00005D0E81	7	1	1	1	1	1	1	1
UPI00005D0E7C	7	1	1	1	1	1	1	1
UPI00005D0E76	7	1	1	1	1	1	1	1
UPI00005D0E75	7	1	1	1	1	1	1	1
UPI00005D0E6E	7	1	1	1	1	1	1	1
UPI00005D0E69	7	1	1	1	1	1	1	1
UPI00005D0E63	7	1	1	1	1	1	1	1
UPI00005D0E61	7	1	1	1	1	1	1	1
UPI00005D0E5E	7	1	1	1	1	1	1	1
UPI00005D0E5B	7	1	1	1	1	1	1	1
UPI00005D0E55	7	1	1	1	1	1	1	1
UPI00005D0E50	7	1	1	1	1	1	1	1
UPI00005D0E3F	7	1	1	1	1	1	1	1
UPI00005D0E37	7	1	1	1	1	1	1	1
UPI00005D0E2D	7	1	1	1	1	1	1	1
UPI00005D0E29	7	1	1	1	1	1	1	1
UPI00005D0E24	7	1	1	1	1	1	1	1
UPI00005D0E1E	7	1	1	1	1	1	1	1
UPI00005D0E16	7	1	1	1	1	1	1	1
UPI00005D0E14	7	1	1	1	1	1	1	1
UPI00005D0E13	7	1	1	1	1	1	1	1
UPI00005D0E12	7	1	1	1	1	1	1	1
UPI00005D0E0F	7	1	1	1	1	1	1	1
UPI00005D0E07	7	1	1	1	1	1	1	1
UPI00005D0DEF	7	1	1	1	1	1	1	1
UPI00005D0DE5	7	1	1	1	1	1	1	1
UPI00005D0DE3	7	1	1	1	1	1	1	1
UPI00005D0DE2	7	1	1	1	1	1	1	1
UPI00005D0DE1	7	1	1	1	1	1	1	1
UPI00005D0DE0	7	1	1	1	1	1	1	1
UPI00005D0DD9	7	1	1	1	1	1	1	1
UPI00005D0DD6	7	1	1	1	1	1	1	1
UPI00005D0DD1	7	1	1	1	1	1	1	1
UPI00005D0DCE	7	1	1	1	1	1	1	1
UPI00005D0DC2	7	1	1	1	1	1	1	1
UPI00005D0DB2	7	1	1	1	1	1	1	1
UPI00005D0DB1	7	1	1	1	1	1	1	1
UPI00005D0DB0	7	1	1	1	1	1	1	1
UPI00005D0DAD	7	1	1	1	1	1	1	1
UPI00005D0DA4	7	1	1	1	1	1	1	1
UPI00005D0D31	7	1	1	1	1	1	1	1
UPI00005D0D29	7	1	1	1	1	1	1	1
UPI00005D0D1D	7	1	1	1	1	1	1	1
UPI00005D0D1B	7	1	1	1	1	1	1	1
UPI00005D0D0C	7	1	1	1	1	1	1	1
UPI00005D0D0B	7	1	1	1	1	1	1	1
UPI00005D0D06	7	1	1	1	1	1	1	1
UPI00005D0D05	7	1	1	1	1	1	1	1
UPI00005D0CF7	7	1	1	1	1	1	1	1
UPI00005D0CF6	7	1	1	1	1	1	1	1
UPI00005D0CF5	7	1	1	1	1	1	1	1
UPI00005D0CF3	7	1	1	1	1	1	1	1
UPI00005D0CF2	7	1	1	1	1	1	1	1
UPI00005D0CF1	7	1	1	1	1	1	1	1
UPI00005D0CF0	7	1	1	1	1	1	1	1
UPI00005D0CEC	7	1	1	1	1	1	1	1
UPI00005D0CEB	7	1	1	1	1	1	1	1
UPI00005D0CCC	7	1	1	1	1	1	1	1
UPI00005D0CCB	7	1	1	1	1	1	1	1
UPI00005D0CBD	7	1	1	1	1	1	1	1
UPI00005D0CBB	7	1	1	1	1	1	1	1
UPI00005D0CB2	7	1	1	1	1	1	1	1
UPI00005D0CA4	7	1	1	1	1	1	1	1
UPI00005D0CA1	7	1	1	1	1	1	1	1
UPI00005D0CA0	7	1	1	1	1	1	1	1
UPI00005D0C9F	7	1	1	1	1	1	1	1
UPI00005D0C95	7	1	1	1	1	1	1	1
UPI00005D0C94	7	1	1	1	1	1	1	1
UPI00005D0C85	7	1	1	1	1	1	1	1
UPI00005D0C83	7	1	1	1	1	1	1	1
UPI00005D0C81	7	1	1	1	1	1	1	1
UPI00005D0C7A	7	1	1	1	1	1	1	1
UPI00005D0C73	7	1	1	1	1	1	1	1
UPI00005D0C72	7	1	1	1	1	1	1	1
UPI00005D0C6F	7	1	1	1	1	1	1	1
UPI00005D0C6D	7	1	1	1	1	1	1	1
UPI00005D0C6A	7	1	1	1	1	1	1	1
UPI00005D0C61	7	1	1	1	1	1	1	1
UPI00005D0C5C	7	1	1	1	1	1	1	1
UPI00005D0C59	7	1	1	1	1	1	1	1
UPI00005D0C54	7	1	1	1	1	1	1	1
UPI00005D0C51	7	1	1	1	1	1	1	1
UPI00005D0C43	7	1	1	1	1	1	1	1
UPI00005D0C40	7	1	1	1	1	1	1	1
UPI00005D0C38	7	1	1	1	1	1	1	1
UPI00005D0C30	7	1	1	1	1	1	1	1
UPI00005D0C2C	7	1	1	1	1	1	1	1
UPI00005D0C28	7	1	1	1	1	1	1	1
UPI00005D0C27	7	1	1	1	1	1	1	1
UPI00005D0C19	7	1	1	1	1	1	1	1
UPI00005D0C0B	7	1	1	1	1	1	1	1
UPI00005D0BFE	7	1	1	1	1	1	1	1
UPI00005D0BFD	7	1	1	1	1	1	1	1
UPI00005D0BF7	7	1	1	1	1	1	1	1
UPI00005D0BF5	7	1	1	1	1	1	1	1
UPI00005D0BF2	7	1	1	1	1	1	1	1
UPI00005D0BF1	7	1	1	1	1	1	1	1
UPI00005D0BF0	7	1	1	1	1	1	1	1
UPI00005D0BEB	7	1	1	1	1	1	1	1
UPI00005D0BE9	7	1	1	1	1	1	1	1
UPI00005D0BE8	7	1	1	1	1	1	1	1
UPI00005D0BE3	7	1	1	1	1	1	1	1
UPI00005D0BCF	7	1	1	1	1	1	1	1
UPI00005D0BC9	7	1	1	1	1	1	1	1
UPI00005D0BC1	7	1	1	1	1	1	1	1
UPI00005D0BC0	7	1	1	1	1	1	1	1
UPI00005D0B47	7	1	1	1	1	1	1	1
UPI00005D0B43	7	1	1	1	1	1	1	1
UPI00005D0B35	7	1	1	1	1	1	1	1
UPI00005D0B33	7	1	1	1	1	1	1	1
UPI00005D0B23	7	1	1	1	1	1	1	1
UPI00005D0B21	7	1	1	1	1	1	1	1
UPI00005D0B20	7	1	1	1	1	1	1	1
UPI00005D0B1E	7	1	1	1	1	1	1	1
UPI00005D0B1D	7	1	1	1	1	1	1	1
UPI00005D0B1A	7	1	1	1	1	1	1	1
UPI00005D0B18	7	1	1	1	1	1	1	1
UPI00005D0B16	7	1	1	1	1	1	1	1
UPI00005D0B15	7	1	1	1	1	1	1	1
UPI00005D0B0C	7	1	1	1	1	1	1	1
UPI00005D0AED	7	1	1	1	1	1	1	1
UPI00005D0AE6	7	1	1	1	1	1	1	1
UPI00005D0AE1	7	1	1	1	1	1	1	1
UPI00005D0AE0	7	1	1	1	1	1	1	1
UPI00005D0AC4	7	1	1	1	1	1	1	1
UPI00005D0AC3	7	1	1	1	1	1	1	1
UPI00005D0AB4	7	1	1	1	1	1	1	1
UPI00005D0AA4	7	1	1	1	1	1	1	1
UPI00005D0AA2	7	1	1	1	1	1	1	1
UPI00005D0A99	7	1	1	1	1	1	1	1
UPI00005D0A92	7	1	1	1	1	1	1	1
UPI00005D0A8D	7	1	1	1	1	1	1	1
UPI00005D0A8C	7	1	1	1	1	1	1	1
UPI00005D0A7A	7	1	1	1	1	1	1	1
UPI00005D0A78	7	1	1	1	1	1	1	1
UPI00005D0A73	7	1	1	1	1	1	1	1
UPI00005D0A72	7	1	1	1	1	1	1	1
UPI00005D0A70	7	1	1	1	1	1	1	1
UPI00005D0A59	7	1	1	1	1	1	1	1
UPI00005D0A58	7	1	1	1	1	1	1	1
UPI00005D0A4E	7	1	1	1	1	1	1	1
UPI00005D0A49	7	1	1	1	1	1	1	1
UPI00005D0A47	7	1	1	1	1	1	1	1
UPI00005D0A44	7	1	1	1	1	1	1	1
UPI00005D0A3E	7	1	1	1	1	1	1	1
UPI00005D0A3D	7	1	1	1	1	1	1	1
UPI00005D0A3C	7	1	1	1	1	1	1	1
UPI00005D0A3B	7	1	1	1	1	1	1	1
UPI00005D0A39	7	1	1	1	1	1	1	1
UPI00005D0A27	7	1	1	1	1	1	1	1
UPI00005D0A1B	7	1	1	1	1	1	1	1
UPI00005D0A17	7	1	1	1	1	1	1	1
UPI00005D0A14	7	1	1	1	1	1	1	1
UPI00005D0A13	7	1	1	1	1	1	1	1
UPI00005D0A0E	7	1	1	1	1	1	1	1
UPI00005D0A0D	7	1	1	1	1	1	1	1
UPI00005D0A0A	7	1	1	1	1	1	1	1
UPI00005D0A09	7	1	1	1	1	1	1	1
UPI00005D0A05	7	1	1	1	1	1	1	1
UPI00005D0A00	7	1	1	1	1	1	1	1
UPI00005D09F6	7	1	1	1	1	1	1	1
UPI00005D09F2	7	1	1	1	1	1	1	1
UPI00005D09DC	7	1	1	1	1	1	1	1
UPI00005D09D4	7	1	1	1	1	1	1	1
UPI00005D09C8	7	1	1	1	1	1	1	1
UPI00005D09C6	7	1	1	1	1	1	1	1
UPI00005D09BE	7	1	1	1	1	1	1	1
UPI00005D09BD	7	1	1	1	1	1	1	1
UPI00005D0949	7	1	1	1	1	1	1	1
UPI00005D0944	7	1	1	1	1	1	1	1
UPI00005D0940	7	1	1	1	1	1	1	1
UPI00005D092C	7	1	1	1	1	1	1	1
UPI00005D092A	7	1	1	1	1	1	1	1
UPI00005D0929	7	1	1	1	1	1	1	1
UPI00005D0928	7	1	1	1	1	1	1	1
UPI00005D0927	7	1	1	1	1	1	1	1
UPI00005D0925	7	1	1	1	1	1	1	1
UPI00005D091E	7	1	1	1	1	1	1	1
UPI00005D091C	7	1	1	1	1	1	1	1
UPI00005D091B	7	1	1	1	1	1	1	1
UPI00005D0919	7	1	1	1	1	1	1	1
UPI00005D0911	7	1	1	1	1	1	1	1
UPI00005D0907	7	1	1	1	1	1	1	1
UPI00005D0903	7	1	1	1	1	1	1	1
UPI00005D08FB	7	1	1	1	1	1	1	1
UPI00005D08F9	7	1	1	1	1	1	1	1
UPI00005D08F4	7	1	1	1	1	1	1	1
UPI00005D08E9	7	1	1	1	1	1	1	1
UPI00005D08E2	7	1	1	1	1	1	1	1
UPI00005D08DD	7	1	1	1	1	1	1	1
UPI00005D08D7	7	1	1	1	1	1	1	1
UPI00005D08D5	7	1	1	1	1	1	1	1
UPI00005D08D4	7	1	1	1	1	1	1	1
UPI00005D08CA	7	1	1	1	1	1	1	1
UPI00005D08C0	7	1	1	1	1	1	1	1
UPI00005D08AC	7	1	1	1	1	1	1	1
UPI00005D08A9	7	1	1	1	1	1	1	1
UPI00005D08A6	7	1	1	1	1	1	1	1
UPI00005D0896	7	1	1	1	1	1	1	1
UPI00005D0895	7	1	1	1	1	1	1	1
UPI00005D0894	7	1	1	1	1	1	1	1
UPI00005D088B	7	1	1	1	1	1	1	1
UPI00005D0887	7	1	1	1	1	1	1	1
UPI00005D0884	7	1	1	1	1	1	1	1
UPI00005D0869	7	1	1	1	1	1	1	1
UPI00005D0864	7	1	1	1	1	1	1	1
UPI00005D085A	7	1	1	1	1	1	1	1
UPI00005D084E	7	1	1	1	1	1	1	1
UPI00005D084B	7	1	1	1	1	1	1	1
UPI00005D0845	7	1	1	1	1	1	1	1
UPI00005D0843	7	1	1	1	1	1	1	1
UPI00005D0842	7	1	1	1	1	1	1	1
UPI00005D0838	7	1	1	1	1	1	1	1
UPI00005D0833	7	1	1	1	1	1	1	1
UPI00005D0828	7	1	1	1	1	1	1	1
UPI00005D081D	7	1	1	1	1	1	1	1
UPI00005D0813	7	1	1	1	1	1	1	1
UPI00005D0812	7	1	1	1	1	1	1	1
UPI00005D080D	7	1	1	1	1	1	1	1
UPI00005D0809	7	1	1	1	1	1	1	1
UPI00005D0808	7	1	1	1	1	1	1	1
UPI00005D07F8	7	1	1	1	1	1	1	1
UPI00005D07F1	7	1	1	1	1	1	1	1
UPI00005D07E8	7	1	1	1	1	1	1	1
UPI00005D07DA	7	1	1	1	1	1	1	1
UPI00005D07D8	7	1	1	1	1	1	1	1
UPI00005D07D6	7	1	1	1	1	1	1	1
UPI00005D07CD	7	1	1	1	1	1	1	1
UPI00005D07CC	7	1	1	1	1	1	1	1
UPI00005D07C9	7	1	1	1	1	1	1	1
UPI00005D044A	7	2	2	2	2	2	2	2
UPI00005D0445	7	1	1	1	1	1	1	1
UPI00005D0444	7	1	1	1	1	1	1	1
UPI00005D0443	7	1	1	1	1	1	1	1
UPI00005D043F	7	1	1	1	1	1	1	1
UPI00005D043D	7	1	1	1	1	1	1	1
UPI00005D043C	7	1	1	1	1	1	1	1
UPI00005D0430	7	1	1	1	1	1	1	1
UPI00005D0424	7	1	1	1	1	1	1	1
UPI00005D0423	7	1	1	1	1	1	1	1
UPI00005D0417	7	1	1	1	1	1	1	1
UPI00005D0412	7	1	1	1	1	1	1	1
UPI00005D03F3	7	1	1	1	1	1	1	1
UPI00005D03F1	7	1	1	1	1	1	1	1
UPI00005D03F0	7	1	1	1	1	1	1	1
UPI00005D03EB	7	1	1	1	1	1	1	1
UPI00005D03E9	7	1	1	1	1	1	1	1
UPI00005D03E2	7	1	1	1	1	1	1	1
UPI00005D02FF	7	1	1	1	1	1	1	1
UPI00005D02FD	7	1	1	1	1	1	1	1
UPI00005D02FC	7	1	1	1	1	1	1	1
UPI00005D02E5	7	1	1	1	1	1	1	1
UPI00005D02E4	7	1	1	1	1	1	1	1
UPI00005D02DA	7	1	1	1	1	1	1	1
UPI00005D02D9	7	1	1	1	1	1	1	1
UPI00005D02D4	7	1	1	1	1	1	1	1
UPI00005D02D3	7	1	1	1	1	1	1	1
UPI00005D02D2	7	1	1	1	1	1	1	1
UPI00005D02C6	7	1	1	1	1	1	1	1
UPI00005D0272	7	1	1	1	1	1	1	1
UPI00005D026E	7	1	1	1	1	1	1	1
UPI00005D026B	7	1	1	1	1	1	1	1
UPI00005D0267	7	1	1	1	1	1	1	1
UPI00005D0266	7	1	1	1	1	1	1	1
UPI00005D0265	7	1	1	1	1	1	1	1
UPI00005D0262	7	1	1	1	1	1	1	1
UPI00005D0261	7	1	1	1	1	1	1	1
UPI00005D0260	7	1	1	1	1	1	1	1
UPI00005D025E	7	1	1	1	1	1	1	1
UPI00005D025D	7	1	1	1	1	1	1	1
UPI00005D025C	7	1	1	1	1	1	1	1
UPI00005D025B	7	1	1	1	1	1	1	1
UPI00005D025A	7	1	1	1	1	1	1	1
UPI00005D0259	7	1	1	1	1	1	1	1
UPI00005D0248	7	1	1	1	1	1	1	1
UPI00005D0247	7	1	1	1	1	1	1	1
UPI00005D0245	7	1	1	1	1	1	1	1
UPI00005D0244	7	1	1	1	1	1	1	1
UPI00005D0241	7	1	1	1	1	1	1	1
UPI00005D023E	7	1	1	1	1	1	1	1
UPI00005D0239	7	1	1	1	1	1	1	1
UPI00005D0236	7	1	1	1	1	1	1	1
UPI00005D0235	7	1	1	1	1	1	1	1
UPI00005D0234	7	1	1	1	1	1	1	1
UPI00005D0233	7	1	1	1	1	1	1	1
UPI00005D0231	7	1	1	1	1	1	1	1
UPI00005D022F	7	1	1	1	1	1	1	1
UPI00005D022B	7	1	1	1	1	1	1	1
UPI00005D0229	7	1	1	1	1	1	1	1
UPI00005D0224	7	1	1	1	1	1	1	1
UPI00005D0223	7	1	1	1	1	1	1	1
UPI00005D0222	7	1	1	1	2	1	1	1
UPI00005D021D	7	1	1	1	1	1	1	1
UPI00005D021C	7	1	1	1	2	1	1	1
UPI00005D0219	7	1	1	1	1	1	1	1
UPI00005D0216	7	1	1	1	1	1	1	1
UPI00005D0215	7	1	1	1	1	1	1	1
UPI00005D020F	7	1	1	1	1	1	1	1
UPI00005D020E	7	1	1	1	1	1	1	1
UPI00005D020D	7	1	1	1	1	1	1	1
UPI00005D0208	7	1	1	1	1	1	1	1
UPI00005D0207	7	1	1	1	1	1	1	1
UPI00005D0206	7	1	1	1	1	1	1	1
UPI00005D01FF	7	1	1	1	1	1	1	1
UPI00005D01F9	7	1	1	1	1	1	1	1
UPI00005D01F7	7	1	1	1	1	1	1	1
UPI00005D01F5	7	1	1	1	1	1	1	1
UPI00005D01F4	7	1	1	1	1	1	1	1
UPI00005D01F1	7	1	1	1	1	1	1	1
UPI00005D01EE	7	1	1	1	1	1	1	1
UPI00005D01ED	7	1	1	1	1	1	1	1
UPI00005D01EC	7	1	1	1	1	1	1	1
UPI00005D01EB	7	1	1	1	1	1	1	1
UPI00005D01E9	7	1	1	1	1	1	1	1
UPI00005D01E5	7	1	1	1	1	1	1	1
UPI00005D01DF	7	1	1	1	1	1	1	1
UPI00005D01DC	7	1	1	1	1	1	1	1
UPI00005D01DB	7	1	1	1	1	1	1	1
UPI00005D01D8	7	1	1	1	1	1	1	1
UPI00005D01D2	7	1	1	1	1	1	1	1
UPI00005D01CF	7	1	1	1	1	1	1	1
UPI00005D01CE	7	1	1	1	1	1	1	1
UPI00005D01CD	7	1	1	1	1	1	1	1
UPI00005D01B9	7	1	1	1	1	1	1	1
UPI00005D01B6	7	1	1	1	1	1	1	1
UPI00005D01B5	7	1	1	1	1	1	1	1
UPI00005D01B4	7	1	1	1	1	1	1	1
UPI00005D01A7	7	1	1	1	1	1	1	1
UPI00005D01A6	7	1	1	1	1	1	1	1
UPI00005D01A4	7	1	1	1	1	1	1	1
UPI00005D01A1	7	1	1	1	1	1	1	1
UPI00005D019E	7	1	1	1	1	1	1	1
UPI00005D019D	7	1	1	1	1	1	1	1
UPI00005D0199	7	1	1	1	1	1	1	1
UPI00005D0196	7	1	1	1	1	1	1	1
UPI00005D0195	7	1	1	1	1	1	1	1
UPI00005D0194	7	1	1	1	1	1	1	1
UPI00005D018D	7	1	1	1	1	1	1	1
UPI00005D018C	7	1	1	1	1	1	1	1
UPI00005D018A	7	1	1	1	1	1	1	1
UPI00005D0189	7	1	1	1	1	1	1	1
UPI00005D0188	7	1	1	1	1	1	1	1
UPI00005D0187	7	1	1	1	1	1	1	1
UPI00005D0185	7	1	1	1	1	1	1	1
UPI00005D0184	7	1	1	1	1	1	1	1
UPI00005D0181	7	1	1	1	1	1	1	1
UPI00005D0174	7	1	1	1	1	1	1	1
UPI00005D0173	7	1	1	1	1	1	1	1
UPI00005D0172	7	1	1	1	1	1	1	1
UPI00005D0169	7	1	1	1	1	1	1	1
UPI00005D0168	7	1	1	1	1	1	1	1
UPI00005D0167	7	1	1	1	1	1	1	1
UPI00005D0165	7	1	1	1	1	1	1	1
UPI00005D015B	7	1	1	1	1	1	1	1
UPI00005D0151	7	1	1	1	1	1	1	1
UPI00005D014D	7	1	1	1	1	1	1	1
UPI00005D014C	7	1	1	1	1	1	1	1
UPI00005D014B	7	1	1	1	1	1	1	1
UPI00005D0148	7	1	1	1	1	1	1	1
UPI00005D0145	7	1	1	1	1	1	1	1
UPI00005D0144	7	1	1	1	1	1	1	1
UPI00005D0141	7	1	1	1	1	1	1	1
UPI00005D013E	7	1	1	1	1	1	1	1
UPI00005D013C	7	1	1	1	1	1	1	1
UPI00005D012F	7	1	1	1	1	1	1	1
UPI00005D012D	7	1	1	1	1	1	1	1
UPI00005D012A	7	1	1	1	1	1	1	1
UPI00005D0126	7	1	1	1	1	1	1	1
UPI00005D0125	7	1	1	1	1	1	1	1
UPI00005D0124	7	1	1	1	1	1	1	1
UPI00005D0123	7	1	1	1	1	1	1	1
UPI00005D0122	7	1	1	1	1	1	1	1
UPI00005D0121	7	1	1	1	1	1	1	1
UPI00005D011F	7	1	1	1	1	1	1	1
UPI00005D011C	7	1	1	1	1	1	1	1
UPI00005D011B	7	1	1	1	1	1	1	1
UPI00005D0118	7	1	1	1	1	1	1	1
UPI00005D0116	7	1	1	1	1	1	1	1
UPI00005D0115	7	1	1	1	1	1	1	1
UPI00005D010B	7	1	1	1	1	1	1	1
UPI00005D0108	7	1	1	1	1	1	1	1
UPI00005D0105	7	1	1	1	1	1	1	1
UPI00005D0103	7	1	1	1	1	1	1	1
UPI00005D0101	7	1	1	1	1	1	1	1
UPI00005D0100	7	1	1	1	1	1	1	1
UPI00005D00F3	7	1	1	1	1	1	1	1
UPI00005D00F2	7	1	1	1	1	1	1	1
UPI00005D00EE	7	1	1	1	1	1	1	1
UPI00005D00EC	7	1	1	1	1	1	1	1
UPI00005D00EB	7	1	1	1	1	1	1	1
UPI00005D00E5	7	1	1	1	1	1	1	1
UPI00005D00E2	7	1	1	1	1	1	1	1
UPI00005D00D8	7	1	1	1	1	1	1	1
UPI00005D00D7	7	1	1	1	1	1	1	1
UPI00005D00D6	7	1	1	1	1	1	1	1
UPI00005D00D0	7	1	1	1	1	1	1	1
UPI00005D00CE	7	1	1	1	1	1	1	1
UPI00005D00CB	7	1	1	1	1	1	1	1
UPI00005D00C4	7	1	1	1	1	1	1	1
UPI00005D00BC	7	1	1	1	1	1	1	1
UPI00005D00BB	7	1	1	1	1	1	1	1
UPI00005CFFF9	7	1	1	1	1	1	1	1
UPI00005CFFF4	7	1	1	1	1	1	1	1
UPI00005CFFF3	7	1	1	1	1	1	1	1
UPI00005CFFEF	7	1	1	1	1	1	1	1
UPI00005CFFEE	7	1	1	1	1	1	1	1
UPI00005CFFE8	7	1	1	1	1	1	1	1
UPI00005CFFE7	7	1	1	1	1	1	1	1
UPI00005CFFE5	7	1	1	1	1	1	1	1
UPI00005CFFE4	7	1	1	1	1	1	1	1
UPI00005CFFDD	7	1	1	1	1	1	1	1
UPI00005CFFDB	7	1	1	1	1	1	1	1
UPI00005CFFD5	7	1	1	1	1	1	1	1
UPI00005CFFD4	7	1	1	1	1	1	1	1
UPI00005CFFD3	7	1	1	1	1	1	1	1
UPI00005CFFD2	7	1	1	1	1	1	1	1
UPI00005CFFCE	7	1	1	1	1	1	1	1
UPI00005CFFCC	7	1	1	1	1	1	1	1
UPI00005CFFC7	7	1	1	1	1	1	1	1
UPI00005CFFBE	7	1	1	1	1	1	1	1
UPI00005CFFBB	7	1	1	1	1	1	1	1
UPI00005CFFB9	7	1	1	1	1	1	1	1
UPI00005CFFAE	7	1	1	1	1	1	1	1
UPI00005CFFA4	7	1	1	1	1	1	1	1
UPI00005CFFA0	7	1	1	1	1	1	1	1
UPI00005CFF9F	7	1	1	1	1	1	1	1
UPI00005CFF9C	7	1	1	1	1	1	1	1
UPI00005CFF95	7	1	1	1	1	1	1	1
UPI00005CFF90	7	1	1	1	1	1	1	1
UPI00005CFF8F	7	1	1	1	1	1	1	1
UPI00005CFF8C	7	1	1	1	1	1	1	1
UPI00005CFF7D	7	1	1	1	1	1	1	1
UPI00005CFF7C	7	1	1	1	1	1	1	1
UPI00005CFF74	7	1	1	1	1	1	1	1
UPI00005CFF72	7	1	1	1	1	1	1	1
UPI00005CFF70	7	1	1	1	1	1	1	1
UPI00005CFF6C	7	1	1	1	1	1	1	1
UPI00005CFF6B	7	1	1	1	1	1	1	1
UPI00005CFF68	7	1	1	1	1	1	1	1
UPI00005CFF65	7	1	1	1	1	1	1	1
UPI00005CFF5E	7	1	1	1	1	1	1	1
UPI00005CFF59	7	1	1	1	1	1	1	1
UPI00005CFF52	7	1	1	1	1	1	1	1
UPI00005CFF50	7	1	1	1	1	1	1	1
UPI00005CFF45	7	1	1	1	1	1	1	1
UPI00005CFF44	7	1	1	1	1	1	1	1
UPI00005CFF42	7	1	1	1	1	1	1	1
UPI00005CFF41	7	1	1	1	1	1	1	1
UPI00005CFF3F	7	1	1	1	1	1	1	1
UPI00005CFF3C	7	1	1	1	1	1	1	1
UPI00005CFF3B	7	1	1	1	1	1	1	1
UPI00005CFF36	7	1	1	1	1	1	1	1
UPI00005CFF34	7	1	1	1	1	1	1	1
